id,target
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,0.0
210,2.0
211,2.0
212,2.0
213,2.0
214,1.0
215,1.0
216,1.0
217,1.0
218,1.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,1.0
230,1.0
231,1.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,1.0
249,1.0
250,1.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,1.0
268,1.0
269,1.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,2.0
287,2.0
288,2.0
289,1.0
290,1.0
291,1.0
292,1.0
293,1.0
294,1.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,1.0
306,1.0
307,1.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,1.0
325,1.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,1.0
344,1.0
345,1.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,2.0
363,2.0
364,1.0
365,1.0
366,1.0
367,1.0
368,1.0
369,1.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,2.0
382,1.0
383,1.0
384,1.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,2.0
401,2.0
402,2.0
403,2.0
404,1.0
405,1.0
406,1.0
407,1.0
408,1.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,1.0
420,1.0
421,1.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,1.0
439,1.0
440,1.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,2.0
458,2.0
459,2.0
460,1.0
461,1.0
462,1.0
463,1.0
464,1.0
465,1.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,3.0
477,3.0
478,2.0
479,2.0
480,2.0
481,2.0
482,2.0
483,1.0
484,1.0
485,1.0
486,1.0
487,1.0
488,1.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,15.0
496,12.0
497,11.0
498,9.0
499,8.0
500,7.0
501,6.0
502,6.0
503,5.0
504,5.0
505,4.0
506,4.0
507,3.0
508,3.0
509,3.0
510,3.0
511,2.0
512,2.0
513,2.0
514,265.0
515,222.0
516,191.0
517,168.0
518,149.0
519,133.0
520,120.0
521,107.0
522,96.0
523,87.0
524,78.0
525,70.0
526,63.0
527,57.0
528,51.0
529,46.0
530,41.0
531,37.0
532,34.0
533,1.0
534,1.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,1.0
553,1.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,64.0
572,53.0
573,46.0
574,40.0
575,36.0
576,32.0
577,29.0
578,26.0
579,23.0
580,21.0
581,19.0
582,17.0
583,15.0
584,14.0
585,12.0
586,11.0
587,10.0
588,9.0
589,8.0
590,1.0
591,1.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,2.0
610,2.0
611,1.0
612,1.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,8.0
629,8.0
630,7.0
631,7.0
632,6.0
633,5.0
634,5.0
635,4.0
636,4.0
637,4.0
638,3.0
639,3.0
640,3.0
641,2.0
642,2.0
643,2.0
644,2.0
645,2.0
646,1.0
647,5.0
648,4.0
649,4.0
650,4.0
651,3.0
652,3.0
653,3.0
654,2.0
655,2.0
656,2.0
657,2.0
658,2.0
659,1.0
660,1.0
661,1.0
662,1.0
663,1.0
664,1.0
665,0.0
666,1.0
667,1.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,20.0
686,16.0
687,13.0
688,12.0
689,10.0
690,9.0
691,8.0
692,7.0
693,7.0
694,6.0
695,5.0
696,5.0
697,4.0
698,4.0
699,3.0
700,3.0
701,3.0
702,3.0
703,2.0
704,504.0
705,400.0
706,334.0
707,287.0
708,252.0
709,224.0
710,200.0
711,179.0
712,160.0
713,144.0
714,130.0
715,117.0
716,105.0
717,94.0
718,85.0
719,77.0
720,69.0
721,62.0
722,56.0
723,8.0
724,7.0
725,6.0
726,5.0
727,4.0
728,4.0
729,3.0
730,3.0
731,3.0
732,2.0
733,2.0
734,2.0
735,2.0
736,2.0
737,1.0
738,1.0
739,1.0
740,1.0
741,1.0
742,3.0
743,2.0
744,2.0
745,2.0
746,1.0
747,1.0
748,1.0
749,1.0
750,1.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,180.0
762,146.0
763,124.0
764,107.0
765,95.0
766,84.0
767,75.0
768,68.0
769,61.0
770,55.0
771,49.0
772,44.0
773,40.0
774,36.0
775,32.0
776,29.0
777,26.0
778,23.0
779,21.0
780,8.0
781,7.0
782,6.0
783,6.0
784,5.0
785,5.0
786,4.0
787,4.0
788,3.0
789,3.0
790,3.0
791,3.0
792,2.0
793,2.0
794,2.0
795,2.0
796,2.0
797,1.0
798,1.0
799,14.0
800,12.0
801,10.0
802,9.0
803,8.0
804,7.0
805,6.0
806,6.0
807,5.0
808,5.0
809,4.0
810,4.0
811,3.0
812,3.0
813,3.0
814,3.0
815,2.0
816,2.0
817,2.0
818,348.0
819,268.0
820,219.0
821,186.0
822,162.0
823,143.0
824,127.0
825,114.0
826,102.0
827,92.0
828,82.0
829,74.0
830,67.0
831,60.0
832,54.0
833,49.0
834,44.0
835,39.0
836,35.0
837,6.0
838,5.0
839,4.0
840,3.0
841,3.0
842,2.0
843,2.0
844,2.0
845,2.0
846,2.0
847,1.0
848,1.0
849,1.0
850,1.0
851,1.0
852,1.0
853,0.0
854,0.0
855,0.0
856,4.0
857,4.0
858,4.0
859,4.0
860,3.0
861,3.0
862,3.0
863,2.0
864,2.0
865,2.0
866,2.0
867,2.0
868,1.0
869,1.0
870,1.0
871,1.0
872,1.0
873,1.0
874,0.0
875,2.0
876,2.0
877,2.0
878,2.0
879,2.0
880,2.0
881,2.0
882,1.0
883,1.0
884,1.0
885,1.0
886,1.0
887,1.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,45.0
895,37.0
896,32.0
897,28.0
898,24.0
899,22.0
900,19.0
901,17.0
902,16.0
903,14.0
904,13.0
905,11.0
906,10.0
907,9.0
908,8.0
909,8.0
910,7.0
911,6.0
912,5.0
913,1.0
914,1.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,17.0
933,14.0
934,13.0
935,11.0
936,10.0
937,9.0
938,8.0
939,7.0
940,7.0
941,6.0
942,5.0
943,5.0
944,4.0
945,4.0
946,3.0
947,3.0
948,3.0
949,3.0
950,2.0
951,4.0
952,3.0
953,3.0
954,2.0
955,2.0
956,2.0
957,2.0
958,1.0
959,1.0
960,1.0
961,1.0
962,1.0
963,1.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,1.0
971,1.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,2.0
990,2.0
991,2.0
992,1.0
993,1.0
994,1.0
995,1.0
996,1.0
997,1.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,1.0
1009,1.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,1.0
1028,1.0
1029,1.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,3.0
1047,3.0
1048,2.0
1049,2.0
1050,2.0
1051,2.0
1052,2.0
1053,1.0
1054,1.0
1055,1.0
1056,1.0
1057,1.0
1058,1.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,13.0
1066,10.0
1067,8.0
1068,7.0
1069,6.0
1070,5.0
1071,5.0
1072,4.0
1073,4.0
1074,4.0
1075,3.0
1076,3.0
1077,3.0
1078,2.0
1079,2.0
1080,2.0
1081,2.0
1082,2.0
1083,1.0
1084,10.0
1085,8.0
1086,7.0
1087,6.0
1088,5.0
1089,4.0
1090,4.0
1091,3.0
1092,3.0
1093,3.0
1094,2.0
1095,2.0
1096,2.0
1097,2.0
1098,2.0
1099,1.0
1100,1.0
1101,1.0
1102,1.0
1103,1.0
1104,1.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,2.0
1123,2.0
1124,2.0
1125,1.0
1126,1.0
1127,1.0
1128,1.0
1129,1.0
1130,1.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,28.0
1142,24.0
1143,21.0
1144,18.0
1145,16.0
1146,14.0
1147,13.0
1148,12.0
1149,10.0
1150,9.0
1151,8.0
1152,8.0
1153,7.0
1154,6.0
1155,6.0
1156,5.0
1157,5.0
1158,4.0
1159,4.0
1160,5.0
1161,4.0
1162,4.0
1163,4.0
1164,3.0
1165,3.0
1166,3.0
1167,2.0
1168,2.0
1169,2.0
1170,2.0
1171,2.0
1172,1.0
1173,1.0
1174,1.0
1175,1.0
1176,1.0
1177,1.0
1178,0.0
1179,2.0
1180,2.0
1181,2.0
1182,2.0
1183,1.0
1184,1.0
1185,1.0
1186,1.0
1187,1.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,4.0
1199,4.0
1200,3.0
1201,3.0
1202,3.0
1203,2.0
1204,2.0
1205,2.0
1206,2.0
1207,2.0
1208,1.0
1209,1.0
1210,1.0
1211,1.0
1212,1.0
1213,1.0
1214,0.0
1215,0.0
1216,0.0
1217,2.0
1218,1.0
1219,1.0
1220,1.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,1.0
1237,1.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,1.0
1256,1.0
1257,1.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,8.0
1275,6.0
1276,5.0
1277,5.0
1278,4.0
1279,4.0
1280,3.0
1281,3.0
1282,3.0
1283,2.0
1284,2.0
1285,2.0
1286,2.0
1287,2.0
1288,1.0
1289,1.0
1290,1.0
1291,1.0
1292,1.0
1293,3.0
1294,2.0
1295,2.0
1296,2.0
1297,1.0
1298,1.0
1299,1.0
1300,1.0
1301,1.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,2.0
1313,1.0
1314,1.0
1315,1.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,1.0
1332,1.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,3.0
1351,2.0
1352,1.0
1353,1.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,1.0
1370,1.0
1371,1.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,2.0
1389,1.0
1390,1.0
1391,1.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,1.0
1408,1.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,2.0
1427,2.0
1428,2.0
1429,2.0
1430,1.0
1431,1.0
1432,1.0
1433,1.0
1434,1.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,2.0
1446,2.0
1447,2.0
1448,2.0
1449,1.0
1450,1.0
1451,1.0
1452,1.0
1453,1.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,2.0
1465,1.0
1466,1.0
1467,1.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,2.0
1484,2.0
1485,2.0
1486,1.0
1487,1.0
1488,1.0
1489,1.0
1490,1.0
1491,1.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,1.0
1503,1.0
1504,1.0
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,1.0
1522,1.0
1523,1.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,1.0
1541,1.0
1542,1.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,21.0
1560,21.0
1561,19.0
1562,18.0
1563,16.0
1564,15.0
1565,13.0
1566,12.0
1567,11.0
1568,10.0
1569,9.0
1570,8.0
1571,7.0
1572,6.0
1573,6.0
1574,5.0
1575,5.0
1576,4.0
1577,4.0
1578,4.0
1579,4.0
1580,4.0
1581,4.0
1582,3.0
1583,3.0
1584,3.0
1585,2.0
1586,2.0
1587,2.0
1588,2.0
1589,2.0
1590,1.0
1591,1.0
1592,1.0
1593,1.0
1594,1.0
1595,1.0
1596,0.0
1597,1.0
1598,1.0
1599,1.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,1.0
1617,1.0
1618,1.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,7.0
1636,6.0
1637,5.0
1638,4.0
1639,4.0
1640,4.0
1641,3.0
1642,3.0
1643,3.0
1644,2.0
1645,2.0
1646,2.0
1647,2.0
1648,2.0
1649,1.0
1650,1.0
1651,1.0
1652,1.0
1653,1.0
1654,2.0
1655,2.0
1656,2.0
1657,1.0
1658,1.0
1659,1.0
1660,1.0
1661,1.0
1662,1.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,2.0
1674,2.0
1675,2.0
1676,1.0
1677,1.0
1678,1.0
1679,1.0
1680,1.0
1681,1.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,6.0
1693,5.0
1694,5.0
1695,4.0
1696,4.0
1697,4.0
1698,3.0
1699,3.0
1700,3.0
1701,2.0
1702,2.0
1703,2.0
1704,2.0
1705,2.0
1706,1.0
1707,1.0
1708,1.0
1709,1.0
1710,1.0
1711,1.0
1712,1.0
1713,1.0
1714,0.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,1.0
1731,1.0
1732,1.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.0
1743,0.0
1744,0.0
1745,0.0
1746,0.0
1747,0.0
1748,0.0
1749,2.0
1750,2.0
1751,2.0
1752,1.0
1753,1.0
1754,1.0
1755,1.0
1756,1.0
1757,1.0
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,3.0
1769,3.0
1770,2.0
1771,2.0
1772,2.0
1773,2.0
1774,2.0
1775,1.0
1776,1.0
1777,1.0
1778,1.0
1779,1.0
1780,1.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,1.0
1788,1.0
1789,1.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,1.0
1807,1.0
1808,1.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,1.0
1826,1.0
1827,1.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,0.0
1842,0.0
1843,0.0
1844,1.0
1845,1.0
1846,1.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,0.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,1.0
1864,1.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,3.0
1883,3.0
1884,2.0
1885,2.0
1886,2.0
1887,2.0
1888,2.0
1889,1.0
1890,1.0
1891,1.0
1892,1.0
1893,1.0
1894,1.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,2.0
1902,2.0
1903,2.0
1904,2.0
1905,2.0
1906,2.0
1907,2.0
1908,1.0
1909,1.0
1910,1.0
1911,1.0
1912,1.0
1913,1.0
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,1.0
1921,1.0
1922,1.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,0.0
1938,0.0
1939,1.0
1940,1.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,1.0
1959,1.0
1960,1.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,1.0
1978,1.0
1979,1.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,1.0
1997,1.0
1998,1.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,2.0
2016,1.0
2017,1.0
2018,1.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,5.0
2035,4.0
2036,4.0
2037,4.0
2038,3.0
2039,3.0
2040,3.0
2041,2.0
2042,2.0
2043,2.0
2044,2.0
2045,2.0
2046,1.0
2047,1.0
2048,1.0
2049,1.0
2050,1.0
2051,1.0
2052,0.0
2053,1.0
2054,1.0
2055,1.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.0
2072,1.0
2073,1.0
2074,1.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,2.0
2092,2.0
2093,2.0
2094,2.0
2095,1.0
2096,1.0
2097,1.0
2098,1.0
2099,1.0
2100,0.0
2101,0.0
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,1.0
2111,1.0
2112,1.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,1.0
2130,1.0
2131,1.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
